image_url,source_caption,target_caption,lang_id
00926693---flying-bee-honeycomb-frame-border-31267441.jpg,Fliegende Biene in einem Wabenrahmen,Flying Bee in a Honeycomb Frame,de
00951313---5f1cccca7322aecf0a958b66377674e6.jpg,"En amont, Ebb est un motif organique dynamique qui accentuera n'",Upstream Ebb is a dynamic organic pattern that will accentuate any interior.,fr
00951313---5f1cccca7322aecf0a958b66377674e6.jpg,"Upstream Ebb ist ein dynamisches organisches Muster, das jedes Interieur ak",Upstream Ebb is a dynamic organic pattern that will accentuate any interior.,de
09530728---two-curly-straws-shared-drink-600w-511062748.jpg,"Deux pailles bouclées dans une boisson commune sur table en bois isolée,","Two curly straws in a shared drink on wood table isolated, magenta background",fr
05023986---Drywall-In-The-Loft-by-The-Wood-Grain-Cottage-11-1024x682.jpg,Mur sec dans le loft par le chalet de grain de bois,Drywall In The Loft by The Wood Grain Cottage,fr
05023986---Drywall-In-The-Loft-by-The-Wood-Grain-Cottage-11-1024x682.jpg,Trockenbau in der Loft von der Holz Grain Cottage,Drywall In The Loft by The Wood Grain Cottage,de
01788544---Shirley-Henderson-Elizabeth-Laine-in-GFTNC-at-The-Old-Vic.-Photo-by-Manuel-Harlan-a6d16ab.jpg,Fille du pays du Nord,Girl From the North Country,fr
01788544---Shirley-Henderson-Elizabeth-Laine-in-GFTNC-at-The-Old-Vic.-Photo-by-Manuel-Harlan-a6d16ab.jpg,Mädchen aus dem Norden Land,Girl From the North Country,de
09203206---11239090-3x2-xlarge.jpg,Un homme et une femme s'assoient sur un tapis dans un salon,A man and woman sit on a rug in a living room and play with a toddler.,fr
04516532---u22-2523126.jpg,"Naha, Okinawa, Japon: le chat traverse une route","Naha, Okinawa, Japan: cat crossing a road",fr
04516532---u22-2523126.jpg,"Naha, Okinawa, Japan: Katze überquert eine Straße","Naha, Okinawa, Japan: cat crossing a road",de
00616158---Mexico-City-4-Day-Itinerary_pin-683x1024.jpg,Mexico : l'itinéraire parfait de 4 jours,Mexico City: The Perfect 4 Day Itinerary,fr
00616158---Mexico-City-4-Day-Itinerary_pin-683x1024.jpg,Mexiko-Stadt: Die perfekte 4 Tage Reiseroute,Mexico City: The Perfect 4 Day Itinerary,de
04503888---4466278807_7d76717366_o[2].jpg,Sentiers de vélo de la côte du Golfe à essayer cette saison,Gulf Coast Biking Trails to Try This Season,fr
04503888---4466278807_7d76717366_o[2].jpg,"Golfküste Fahrradwege, um diese Saison zu versuchen",Gulf Coast Biking Trails to Try This Season,de
04186107---may-2015.jpg,Photo de 307 Chemin Chowan pour le triage du mois mai 2015,Picture of 307 Chowan Trail for Yard of the Month May 2015,fr
04186107---may-2015.jpg,Bild 307 Chowan Trail für Yard des Monats Mai 2015,Picture of 307 Chowan Trail for Yard of the Month May 2015,de
05853056---image.jpg,"Cette tomate de 3 livres, 11,5 onces a été cultivée par","This 3-pound, 11.5-ounce tomato was grown by Dr.",fr
05853056---image.jpg,"Diese 3-Pfund, 11,5-Unze Tomate wurde von Dr.","This 3-pound, 11.5-ounce tomato was grown by Dr.",de
09120272---greenn..jpg,Learning & Education Safari Ltd Cycle de vie d'une,Learning & Education Safari Ltd Life Cycle of a Green Bean Plant,fr
09120272---greenn..jpg,Learning & Education Safari Ltd Lebenszyklus einer grünen Bohnenpflanze,Learning & Education Safari Ltd Life Cycle of a Green Bean Plant,de
"01962630---carp,small,square_product,1000x1000.u3.jpg",Les Boondocks - Riley Freeman Art Print,The Boondocks - Riley Freeman Art Print,fr
"01962630---carp,small,square_product,1000x1000.u3.jpg",Die Boondocks - Riley Freeman Art Print,The Boondocks - Riley Freeman Art Print,de
07306716---mockup-8d1dcec8_1024x.jpg,"T-shirt brodé ""Pas de guillemets pas de gloire",``No Guts No Glory'' Embroidered T-Shirt,fr
07306716---mockup-8d1dcec8_1024x.jpg,``No Guts No Glory'' Gesticktes T-Shirt,``No Guts No Glory'' Embroidered T-Shirt,de
03083605---FkJTkSU6zLPV2cj8RF9gA5onRXtlrfID8DFF4Skm.jpg,Manga Les chutes du Tyrant amoureux - Chapitre 40 Page 6,Manga The Tyrant Falls In Love - Chapter 40 Page 6,fr
03083605---FkJTkSU6zLPV2cj8RF9gA5onRXtlrfID8DFF4Skm.jpg,Manga Der Tyrann fällt in Liebe - Kapitel 40 Seite 6,Manga The Tyrant Falls In Love - Chapter 40 Page 6,de
07400136---the-prophet-jeremiah-michelangelo.jpg,Peinture Robe Blanche - <PERSON> <PERSON> par Michelange,White Robe Painting - <PERSON> <PERSON> by Michelangelo,fr
07400136---the-prophet-jeremiah-michelangelo.jpg,Weiße Robe Malerei - <PERSON> <PERSON> von Michelangelo,White Robe Painting - <PERSON> <PERSON> by Michelangelo,de
03262453---30028577-stock-vector-an-image-of-brothers-and-sisters-walking-together-.jpg,Image de frères et sœurs marchant ensemble. Illustration,An image of brothers and sisters walking together. Illustration,fr
03262453---30028577-stock-vector-an-image-of-brothers-and-sisters-walking-together-.jpg,"Ein Bild von Brüdern und Schwestern, die zusammen gehen.",An image of brothers and sisters walking together. Illustration,de
12230503---EGMSDGold1-e1537496242170.jpg,Le texto m'a fait hyper,The text got me hyped,fr
12230503---EGMSDGold1-e1537496242170.jpg,Der Text hat mich hypiert,The text got me hyped,de
"08312042---ra,unisex_tshirt,x1860,101010:01c5ca27c6,front-c,336,366,600,600-bg,f8f8f8.u2.jpg",Hack the Planet - Blue Globe Design pour les pirates informatiques,Hack the Planet - Blue Globe Design for Computer Hackers Slim Fit T-Shirt,fr
"08312042---ra,unisex_tshirt,x1860,101010:01c5ca27c6,front-c,336,366,600,600-bg,f8f8f8.u2.jpg",Hack the Planet - Blue Globe Design für Computer Hacker Slim Fit T-Shirt,Hack the Planet - Blue Globe Design for Computer Hackers Slim Fit T-Shirt,de
05180649---wREu8I.jpg,Le papier peint de film Hobbit 2 au format jpg,The Hobbit 2 Movie Wallpapers in jpg format for download 1920x1080,fr
05180649---wREu8I.jpg,Die Hobbit 2 Film Wallpaper im jpg-Format zum Download 1920x,The Hobbit 2 Movie Wallpapers in jpg format for download 1920x1080,de
01344227---attachment_100726436.jpg,Logo de la barre de sport avec le titre 'Down the Road,Sports bar logo with the title 'Down the Road',fr
01344227---attachment_100726436.jpg,Sportbar Logo mit dem Titel 'Down the Road',Sports bar logo with the title 'Down the Road',de
04946282---the-walking-dead-crossbow-bracelet-1_410x450.jpg,Le bracelet de l'arbalète morte à pied - La boutique Dragon,The Walking Dead Crossbow Bracelet - The Dragon Shop - Geek Culture,fr
04946282---the-walking-dead-crossbow-bracelet-1_410x450.jpg,The Walking Dead Armreif - The Dragon Shop - Geek Culture,The Walking Dead Crossbow Bracelet - The Dragon Shop - Geek Culture,de
02304242---1554868337857.jpg,<PERSON> a commencé la bibliothèque de l'école Russell Street il,<PERSON> started the Russell Street School library 42 years ago.,fr
02304242---1554868337857.jpg,<PERSON> begann vor 42 Jahren die Bibliothek der Russell Street School.,<PERSON> started the Russell Street School library 42 years ago.,de
06078036---bouquet-of-snowdrops-and-crocuses-in-a-basket-vector-18840936.jpg,Bouquet de gouttes de neige et crocus dans un panier,Bouquet of snowdrops and crocuses in a basket,fr
06078036---bouquet-of-snowdrops-and-crocuses-in-a-basket-vector-18840936.jpg,Bouquet von Schneetropfen und Krokusse in einem Korb,Bouquet of snowdrops and crocuses in a basket,de
03550241---homemade-pastries-poppy-seeds-wooden-background-cutting-board-65409054.jpg,Pâtisseries maison avec graines de pavot sur un fond en bois,Homemade pastries with poppy seeds on a wooden background stock images,fr
09771209---GettyImages-543606981.jpg,La célèbre maison Robie dans le quartier Hyde Park de Chicago.,The famous Robie House in the Hyde Park neighborhood of Chicago.,fr
09771209---GettyImages-543606981.jpg,Das berühmte Robie House im Hyde Park Viertel von Chicago.,The famous Robie House in the Hyde Park neighborhood of Chicago.,de
07076036---248392505.jpg,Un lit ou des lits dans une chambre à The Quarterdeck,A bed or beds in a room at The Quarterdeck Inn & Marina Resort,fr
07076036---248392505.jpg,Ein Bett oder Betten in einem Zimmer im The Quarterdeck Inn & Marina Resort,A bed or beds in a room at The Quarterdeck Inn & Marina Resort,de
10591276---animation-portrait-beautiful-black-woman-wreath-red-roses-amazon-pagan-goddess-princess-color-drawing-vector-135306215.jpg,Portrait de la belle femme noire dans une couronne de roses rouges.,Animation portrait of the beautiful black woman in a wreath of red roses.,fr
10591276---animation-portrait-beautiful-black-woman-wreath-red-roses-amazon-pagan-goddess-princess-color-drawing-vector-135306215.jpg,Animationsporträt der schönen schwarzen Frau im Kranz roter Rosen.,Animation portrait of the beautiful black woman in a wreath of red roses.,de
07063470---41jo2eR0M4L.jpg,Prix Fisher <PERSON> Disney Blanche-Neige,Fisher-Price <PERSON> Disney Snow White and The Seven Dwarfs,fr
07063470---41jo2eR0M4L.jpg,Fischer-Preis <PERSON> Disney Schneewittchen und die sieben Zwerge,Fisher-Price <PERSON> Disney Snow White and The Seven Dwarfs,de
05537707---exclusive-diamond-engagement-ring-495x600.jpg,Image pour Diamond Fiançailles Anneau qui lui convient,Image for Diamond Engagement Ring that suits her,fr
05537707---exclusive-diamond-engagement-ring-495x600.jpg,"Bild für Diamant Verlobungsring, das zu ihr passt",Image for Diamond Engagement Ring that suits her,de
06301765---hotel-cecil.jpg,Cecil Hôtel L'histoire sordide de Los Angeles Les plus h,Cecil Hotel The Sordid History Of Los Angeles Most Haunted,fr
06301765---hotel-cecil.jpg,Cecil Hotel The Sordid History of Los Angeles Die meisten Haunted,Cecil Hotel The Sordid History Of Los Angeles Most Haunted,de
00988975---sewing-surviving-social-distancing-one-stitch-at-a-time-t-shirt-Shirt-Custom-den-1-600x600.jpg,Coudre Survivre social distanciant un point à la,Sewing Surviving social distancing one stitch at a time T-shirt,fr
00988975---sewing-surviving-social-distancing-one-stitch-at-a-time-t-shirt-Shirt-Custom-den-1-600x600.jpg,Nähen Überlebendes soziales distanzierendes ein Stich nach dem anderen,Sewing Surviving social distancing one stitch at a time T-shirt,de
06149043---image-asset.jpg,L'un des nombreux magasins durians de Singapour,One of the Many Durian Shops in Singapore,fr
06149043---image-asset.jpg,Einer der vielen Durian Shops in Singapur,One of the Many Durian Shops in Singapore,de
06452049---Smoked-Salmon-184-1024x678.jpg,Saumon fumé sur le Primo Grill,Smoked Salmon on the Primo Grill,fr
06452049---Smoked-Salmon-184-1024x678.jpg,Lachs auf dem Primo Grill geräuchert,Smoked Salmon on the Primo Grill,de
09664036---0143134191.jpg,The Haunting Of Hill House (movie Tie-in):,The Haunting Of Hill House (movie Tie-in): A Novel by <PERSON>,fr
09664036---0143134191.jpg,The Haunting Of Hill House (Film-Tie-in): Ein Roman,The Haunting Of Hill House (movie Tie-in): A Novel by <PERSON>,de
00161753---11695030_bukobject.jpg,"Une paire de chaises de style <PERSON>, à la fin du","A pair of <PERSON>-style chairs, late 19th century.",fr
00161753---11695030_bukobject.jpg,"Ein Paar <PERSON>-Stil Stühle, Ende des 19. Jahrhunderts.","A pair of <PERSON>-style chairs, late 19th century.",de
00442603---PARIS-STREETSTYLE-PHILOH-DAY3%25252045.jpg,Les 8 plus grandes tendances de style de rue de la saison Automne 2020,The 8 Biggest Street Style Trends of the Fall 2020 Season,fr
00442603---PARIS-STREETSTYLE-PHILOH-DAY3%25252045.jpg,Die 8 größten Street Style Trends der Herbst 2020 Saison,The 8 Biggest Street Style Trends of the Fall 2020 Season,de
01920136---frank-cover_custom-7f4892780a592101b68bb523c774ce7601fe4963-s800-c85.jpg,Couverture du livre <PERSON>,Cover of the book <PERSON>,fr
01920136---frank-cover_custom-7f4892780a592101b68bb523c774ce7601fe4963-s800-c85.jpg,Cover des Buches <PERSON>,Cover of the book <PERSON>,de
04200298---img_6622.jpg,Sous la mer - Papiers de spécialité lourd - 8x8 pouces,Under The Sea - Heavyweight Speciality Papers - 8x8 Inches,fr
04200298---img_6622.jpg,Unter dem Meer - Schwergewicht Spezialpapiere - 8x8 Zoll,Under The Sea - Heavyweight Speciality Papers - 8x8 Inches,de
08135832---13_83220779_10156833913007344_1147618435472031744_o.jpg,Jouets chauds - TMS012 - Star Wars: Le Mandalo,Hot Toys - TMS012 - Star Wars: The Mandalorian - Incinerator Stormtrooper,fr
08135832---13_83220779_10156833913007344_1147618435472031744_o.jpg,Heißes Spielzeug - TMS012 - Star Wars: Der Mandalor,Hot Toys - TMS012 - Star Wars: The Mandalorian - Incinerator Stormtrooper,de
07717305---45714961_013_b?$a15-pdp-detail-shot$&hei=900&fit=constrain.jpg,Le Cheval La montre originale,The Horse The Original Watch,fr
07717305---45714961_013_b?$a15-pdp-detail-shot$&hei=900&fit=constrain.jpg,Das Pferd Die ursprüngliche Uhr,The Horse The Original Watch,de
01564555---personal-branding-1344.jpg,Un portrait de style de vie de bébé éclipsé dans le sommeil de,A lifestyle portrait of baby swaddled in crib sleeping,fr
01564555---personal-branding-1344.jpg,Ein Lifestyle-Portrait von Baby in Krippe schlafen gewaddelt,A lifestyle portrait of baby swaddled in crib sleeping,de
09255740---juan-ramos-97385-unsplash_low-700x450.jpg,Les défis en tant que <PERSON> en Allemagne,Challenges As An <PERSON> In Germany,fr
09255740---juan-ramos-97385-unsplash_low-700x450.jpg,Herausforderungen als <PERSON> in Deutschland,Challenges As An <PERSON> In Germany,de
06201094---MJI_M0015945_401_1-1_MAIN?sm=aspect&aspect=4:5&w=427&qlt=76&img404=NOIMAGEMEDIUM_1-1.jpg,<PERSON> x La ceinture <PERSON>,<PERSON> x The Belt <PERSON>,fr
06201094---MJI_M0015945_401_1-1_MAIN?sm=aspect&aspect=4:5&w=427&qlt=76&img404=NOIMAGEMEDIUM_1-1.jpg,<PERSON> x Der Gürtel,<PERSON> x The Belt <PERSON>,de
08178268---r10_2x_64796.jpg,Le mariage de <PERSON> et Tie the Knot à Santo,The wedding of <PERSON> and Tie the Knot in Santorini - Weddings & Events 74,fr
08178268---r10_2x_64796.jpg,Die Hochzeit von <PERSON> und Krawatte der Knoten in Santorini - Hochzeit,The wedding of <PERSON> and Tie the Knot in Santorini - Weddings & Events 74,de
"04516145---ur,tapestry_lifestyle_small,wide_portrait,750x1000.u5.jpg",<PERSON> avec une tapisserie de parapluie violet,<PERSON> with a Purple Umbrella Tapestry,fr
"04516145---ur,tapestry_lifestyle_small,wide_portrait,750x1000.u5.jpg",<PERSON> mit einem Purpurschirm-Tapestry,<PERSON> with a Purple Umbrella Tapestry,de
04523337---68438774_10156611601882817_857595580489138176_o-1024x768.jpg,Des cocktails sans fond au Cullinan,Bottomless cocktails at The Cullinan,fr
04523337---68438774_10156611601882817_857595580489138176_o-1024x768.jpg,Bottomless Cocktails im The Cullinan,Bottomless cocktails at The Cullinan,de
09743620---r10_2x_348523.jpg,Le mariage de <PERSON> et Cedar Grove Acres,The wedding of <PERSON> and Cedar Grove Acres 21,fr
09743620---r10_2x_348523.jpg,Die Hochzeit von <PERSON> und Cedar Grove Acres 21,The wedding of <PERSON> and Cedar Grove Acres 21,de
08058315---n3owta1er2rq4p14tjwt.jpg,``Mouse Harvest assise dans une fleur de tulip,``Harvest Mouse sitting in a tulip flower'' stock image,fr
08058315---n3owta1er2rq4p14tjwt.jpg,``Harvest Maus sitzt in einer Tulpenblume'' Stockbild,``Harvest Mouse sitting in a tulip flower'' stock image,de
09845514---COM-A00-31012017-Sophie-Strachan-01-SUB_large.jpg,<PERSON> et <PERSON> sont membres du Club de,<PERSON> and <PERSON> are members of the Kitchener-Waterloo Skating Club.,fr
09845514---COM-A00-31012017-Sophie-Strachan-01-SUB_large.jpg,== Weblinks ==* Offizielle Website== Einzelnachweise ==,<PERSON> and <PERSON> are members of the Kitchener-Waterloo Skating Club.,de
04478500---bigmove2.jpg,Le grand déplacement de l'avion porte-navette de <PER,The Big Move of the shuttle carrier aircraft from <PERSON> to the center,fr
04478500---bigmove2.jpg,Die große Bewegung des Shuttle-Trägerflugzeugs von <PERSON>,The Big Move of the shuttle carrier aircraft from <PERSON> to the center,de
08092980---quandary-no-8-coin-showing-textweb.jpg,"``Quandary #8'', 2005, bronze et acrylique","``Quandary #8'', 2005, bronze and acrylic, 4'' L, ed. 12",fr
08092980---quandary-no-8-coin-showing-textweb.jpg,"``Quandar #8'', 2005, Bronze und Acryl, 4","``Quandary #8'', 2005, bronze and acrylic, 4'' L, ed. 12",de
10683380---3600-athletic_gray-md-z1-t-ain-t-no-party-like-a-bachelorette-party.jpg,Pas de fête comme un t-shirt de fête de Bachelor,Ain't No Party Like A Bachelorette Party T-Shirt,fr
10683380---3600-athletic_gray-md-z1-t-ain-t-no-party-like-a-bachelorette-party.jpg,Keine Party wie ein Bachelorette Party T-Shirt,Ain't No Party Like A Bachelorette Party T-Shirt,de
06424549---hubbard-7793.jpg,Chien à la maison L. Ron Hubbard,Dog at the L. Ron Hubbard House,fr
06424549---hubbard-7793.jpg,Hund im L. Ron Hubbard Haus,Dog at the L. Ron Hubbard House,de
09599001---116134201-stock-vector-this-is-an-illustration-of-a-daruma-doll-.jpg,Ceci est une illustration d'une poupée <PERSON>.,This is an illustration of a <PERSON> doll.,fr
09599001---116134201-stock-vector-this-is-an-illustration-of-a-daruma-doll-.jpg,Dies ist eine Illustration einer <PERSON> Puppe.,This is an illustration of a <PERSON> doll.,de
"00419156---farp,small,wall_texture,product,750x1000.u3.jpg",Une autre vue de Dieu est une femme Art Imprimer,Alternate view of God Is A Woman Art Print,fr
"00419156---farp,small,wall_texture,product,750x1000.u3.jpg",Alternate Ansicht von Gott ist eine Frau Kunst Print,Alternate view of God Is A Woman Art Print,de
11443857---the-iliad-and-the-odyssey-fan-casting-poster-1161-medium.jpg,L'affiche de casting des fans d'Iliad,The Iliad and the Odyssey Fan Casting Poster,fr
11443857---the-iliad-and-the-odyssey-fan-casting-poster-1161-medium.jpg,Die Ilias und das Odyssey Fan Casting Poster,The Iliad and the Odyssey Fan Casting Poster,de
